maid,home_lat,home_lon,n_night_pings,n_total_pings
765c9387-dba5-4c44-ab9c-b2471555496b,-7.7475,110.3725,0,39
766c12e8-151a-424a-a962-bd851648218d,-7.7575,110.3925,0,2
766c9a3f-ede5-4751-90e6-6531e911c16d,-7.7475,110.3625,0,75
7685b010-b010-2119-c4ac-a5ac808da444,-7.7625,110.4125,0,29
7690cfdc-cfdc-a64a-eefa-9fbacd24aa4f,-7.7425,110.4225,0,12
76b010a3-0696-49f4-9b45-3d94599e79e1,-7.7625,110.3975,0,18
76b61584-ae87-4a6f-86cd-43b14ff6c90c,-7.7625,110.3875,0,53
76f3097b-b602-4fd1-b586-edec96a840ca,-7.7625,110.3925,0,8
76f5f63d-f63d-2762-5a77-8ff2933cd7dd,-7.7475,110.3575,0,2
76f76b49-0992-426e-9904-24b136af0625,-7.7575,110.3975,0,9
77099f66-9f66-b78c-ca4a-d96a7d076097,-7.7525,110.3625,0,33
770db2f7-6fe7-43ef-819c-004a466cb33c,-7.7525,110.3725,0,5
7724cbd5-4ae0-4d73-a02d-4c793278f9dd,-7.7475,110.3625,0,17
77326f3b-29d7-4bd5-a486-4b949cff6b99,-7.7675,110.3775,0,6
77367e34-7e34-5002-12ed-44a46d650d4f,-7.7575,110.3975,0,3
775037f4-37f4-8ca8-0df2-3b3361182043,-7.7625,110.4125,0,4
7757dbca-dbca-8ab1-4724-d2f5ab8fa015,-7.7525,110.3825,0,5
777755c4-552b-418c-ac27-a41fb0cbe72c,-7.7525,110.3725,0,7
7782ac4c-ac4c-47e6-0e81-93eca40a2dc3,-7.7575,110.4025,0,54
7797d43c-1640-4589-824d-96942739fa51,-7.7525,110.3625,0,8
77a61b5d-78d3-4932-a2ab-064af6fbdcb8,-7.7475,110.3625,0,2
77b96182-029c-418e-b912-9f1b13564f6f,-7.7475,110.3625,0,19
77c2d9ef-9307-4828-91ac-ae44ac3b6619,-7.7625,110.4225,0,2
77dc1bf5-1bf5-190c-9b07-fb219050c4e2,-7.7575,110.3975,0,4
77de3470-9279-4cfa-a73a-690ee3f33029,-7.7575,110.3925,0,1
77e0f573-f573-8fa6-ea16-f9fff33ba113,-7.7625,110.3975,0,9
77eff255-f255-f653-3a8c-0909ddc25cae,-7.7625,110.4125,0,43
77fcfc3d-211b-4066-8515-74646e5bf638,-7.7525,110.3725,0,11
77fe89e5-6fbf-4506-be4c-c47521f560e4,-7.7525,110.3725,0,5
780055ee-55ee-10f4-5169-0e7961853bd7,-7.7475,110.3625,0,2
780c8b74-3ead-4572-9911-78d3be01fdfe,-7.7625,110.4125,0,4
78213d5d-2683-4321-8ac2-7a8b81e90996,-7.7675,110.3725,0,519
7828788a-b969-4e4e-8d12-3637cbb45769,-7.7475,110.3525,0,41
782e6b31-515a-44a2-a508-67e13a0f287a,-7.7575,110.3975,0,7
783366aa-66aa-139c-1406-ebb1cd48111e,-7.7675,110.4125,0,24
785134a5-34a5-8201-2fcf-ba97c9659988,-7.7475,110.3725,0,18
7852f4ad-f4ad-8f2c-8a1e-76b7b6a7ae90,-7.7625,110.3675,0,22
7860dc0b-dc0b-2fd1-4fd9-71ba0051aa1f,-7.7675,110.3625,0,10
787007c8-07c8-cb72-0cfe-2eb8e91546d7,-7.7425,110.3475,0,3
7873000b-b414-43b2-8175-58e406e5d30d,-7.7525,110.3725,0,8
787eaf21-1049-49ea-95d2-67c2bbc45955,-7.7575,110.3825,0,4
788ab5e5-d54d-44c5-ac0c-a3019e47fb93,-7.7625,110.4225,0,16
78a2ca5d-dcec-4132-a45a-a2e05f9f0f1c,-7.7575,110.3975,0,4
78a32936-18fd-4e7d-a9c5-db2a2c1e0d14,-7.7575,110.3925,0,140
78a7bc6f-bc6f-d229-2a71-75f9917c8af2,-7.7475,110.4025,0,24
78e9b48f-10bc-4aef-89c8-7cb1b8779972,-7.7575,110.3975,0,4
78f26478-8acc-4fd5-9d94-ed8b625a43d3,-7.7625,110.4125,0,3
78f380ed-80ed-9528-a2d1-6655abee473a,-7.7525,110.4075,0,44
79012455-2455-14c5-6c1c-87fb306243d9,-7.7625,110.3625,0,13
7906098f-098f-38f0-f955-58592ab8fa5e,-7.7475,110.3875,0,2
791af0f5-f0f5-4152-9fc6-7759a4afa5bc,-7.7575,110.3625,0,22
7932b619-25fb-4d2d-af90-9a72791e35fc,-7.7525,110.3475,0,75
794a88cf-a622-4bf4-9f5d-e2d7cf80f429,-7.7525,110.3725,0,4
794c6ddc-38ca-4182-a499-1bbcced7356e,-7.7625,110.3625,0,26
79538e99-8e99-69f2-886a-910b55ae977b,-7.7575,110.3975,0,53
7954b905-b905-f401-a41b-650d87c19e72,-7.7675,110.3925,0,10
796cc451-97f1-4a92-9a55-cf419a9e9db3,-7.7525,110.3725,0,10
79965125-91ed-4ad1-8edc-294cf5db628a,-7.7475,110.3575,0,36
79971dc0-2219-4228-a9cf-448157de84c4,-7.7575,110.3975,0,3
79a70fe5-0afb-408e-a611-63a9d4ee0ee9,-7.7475,110.3625,0,4
79bf24a3-eeb7-42b1-a1ef-ce5dec65f178,-7.7625,110.4125,0,8
79c75510-5510-3f18-cb45-cb153aa08c4d,-7.7575,110.4225,0,15
79e532fb-0a6b-4ec4-b5d4-8b103f155c73,-7.7525,110.3725,0,14
79ec906c-906c-48fb-ae19-9331d8f9d828,-7.7625,110.4125,0,2
79f6f901-475a-473e-95b4-1d4ca7b2a8db,-7.7625,110.3625,0,32
79fc7606-8b65-4a98-9403-9fcdc18de940,-7.7625,110.4075,0,158
7a045fdf-5fdf-ad21-0dcc-8fa18ea877b0,-7.7525,110.3625,0,8
7a0e412e-5288-4335-b454-40955a243982,-7.7625,110.3975,0,20
7a29cf53-8d7d-4673-8670-dd8ad3840ebb,-7.7575,110.3975,0,3
7a3132b1-32b1-70ba-1a48-498cd15d6d7a,-7.7525,110.3825,0,1
7a346ea3-e5e3-4701-2f73-6f4bfc18c180,-7.7675,110.3775,0,43
7a39310d-6ad8-406c-be46-aa7abd9eacd2,-7.7625,110.3625,0,92
7a49caa7-c76b-4050-8617-f10ba59d54b8,-7.7625,110.3825,0,9
7a584c04-4e1f-4371-ab75-670c4665bb36,-7.7625,110.3975,0,28
7a5ed8cf-e60b-4faa-9557-5a77776abc9d,-7.7525,110.3625,0,13
7a6769c8-69c8-212d-c955-2b960e7e75a0,-7.7525,110.3625,0,12
7a83859c-c465-4249-9ea7-42960ef17520,-7.7475,110.3625,0,8
7a882e57-330b-43ad-bea4-4d0ab44c703b,-7.7525,110.4125,0,2
7ac26a1d-87e2-4aca-177e-2f92c947030d,-7.7575,110.4225,0,28
7acf731f-7491-4aad-9085-0540c9f28438,-7.7575,110.3975,0,21
7ad9ccd7-ccd7-5a6e-c15e-8e44ab859f73,-7.7625,110.4125,0,12
7adacb02-920e-412e-9452-f6c6b348177a,-7.7575,110.3825,0,15
7aec891f-891f-2273-98a9-27fc38b0766b,-7.7575,110.3975,0,8
7aee9e9a-0e3f-4a7f-b091-1a86cf9bfb09,-7.7575,110.4025,0,50
7af11008-1008-8bac-01c3-764afd821ec9,-7.7575,110.3975,0,21
7b202e87-14d9-4e97-9daf-c827a51e6863,-7.7675,110.4125,0,25
7b2113f0-13f0-15c6-6663-8ed28a14eacc,-7.7525,110.3625,0,27
7b2b3279-3279-30fc-e379-2761dc36eca9,-7.7575,110.3975,0,11
7b37f85c-4429-4ad8-9977-c2356a0a07fe,-7.7475,110.4175,0,17
7b465a58-c90b-48e4-8116-90a90c8d6aaa,-7.7625,110.3975,0,16
7b59adfa-adfa-1ea3-4368-22c8055c115b,-7.7575,110.4025,0,70
7b71abdf-95a9-4ce5-1fcd-8b104d2e7943,-7.7575,110.4125,0,2
7b7e4621-1136-4c18-819e-0be0dd9d1322,-7.7525,110.3775,0,2
7b83c546-4b66-488b-a768-922eb0e24f4b,-7.7575,110.3975,0,15
7b9629fd-29fd-d284-6b78-42ce9f2e4ccb,-7.7625,110.3975,0,15
7ba832ae-32ae-e2a6-5cdf-d70c37e58a17,-7.7575,110.4125,0,19
7bb37423-7e8e-40bb-a7a4-fc7be381a1a4,-7.7625,110.4325,0,42
7bb53c59-3c59-6078-55a2-d4a3d3370f32,-7.7575,110.4025,0,21
7bbce5ec-2e6d-44e7-9260-84d93374031e,-7.7575,110.3925,0,2
7bc4370c-370c-0e3a-dd99-b006cd88b7ac,-7.7525,110.3725,0,22
7bc7b272-1b24-415c-98ef-f650267e2481,-7.7625,110.4125,0,6
7bd8fb38-a91d-4e4d-a415-86d7c83a841c,-7.7625,110.4175,0,30
7be3661b-72fc-4486-a30b-b5a7099507d7,-7.7625,110.4125,0,2
7be6eb46-eb46-c0c7-adb7-b971e29cdf44,-7.7475,110.4175,0,20
7beb0eba-6430-4715-9249-9d3bae1426fb,-7.7525,110.3625,0,374
7bff8a28-eb18-4e41-b4f8-41c53495226f,-7.7575,110.3825,0,10
7c1da85e-a85e-fcae-653f-c0680c5762a9,-7.7525,110.3775,0,9
7c22ae80-54db-49d0-baef-f2b3fc2e1160,-7.7625,110.4175,0,13
7c241726-1726-d997-8da1-b5523d455bd4,-7.7425,110.3575,0,45
7c265ef7-5ef7-0579-cfc5-c15b5b2a42e8,-7.7675,110.4275,0,14
7c27ede1-10af-4429-996c-024657d77528,-7.7525,110.3625,0,8
7c301d19-ff56-48d8-a4e1-61bd04613c58,-7.7625,110.3675,0,11
7c52a62c-a62c-a30e-7437-b21bd4252d8a,-7.7625,110.3975,0,98
7c55c96c-63c4-4195-2f6c-0410265bb9bb,-7.7625,110.4225,0,47
7c577e98-7e98-d3af-5c80-4012fccb988c,-7.7475,110.3875,0,481
7c5d5858-e073-4847-9c4b-5a140de1ad2b,-7.7475,110.3625,0,157
7c5e629b-8cc3-4de9-bd14-c8a66db76742,-7.7525,110.3625,0,33
7c6c3ec5-3ec5-a54b-8721-56714909b1bf,-7.7525,110.3825,0,3
7c7e34bb-34bb-392b-0d00-aba58a820537,-7.7625,110.3975,0,3
7c8509f8-defc-453f-87da-e71d1dbce464,-7.7525,110.3725,0,13
7c878fd2-8fd2-104e-951e-fb96612a3557,-7.7575,110.3975,0,3
7cb083c2-b320-45bf-9541-85869aad915c,-7.7625,110.4125,0,3
7cd804c3-04c3-348e-3f30-8cafc98c0031,-7.7525,110.3725,0,8
7cf4c2ce-2bf4-4f08-9933-4d6a8be4cdf9,-7.7625,110.4125,0,3
7cfc28b8-28b8-2e0b-241a-17244c5bc251,-7.7525,110.3925,0,471
7cfc6bc4-6bc4-9888-ae9c-bb3586604b30,-7.7675,110.4225,0,157
7d131092-1092-1c47-1fd5-fc5083d060b5,-7.7525,110.3725,0,2
7d3aaee9-514e-4421-8e1c-d3d53edbc2b2,-7.7475,110.3875,0,9
7d4cac93-8d84-46ab-8218-9a1a7d16d266,-7.7475,110.3625,0,2
7d546ceb-6ceb-2a47-f5a1-f6c691455084,-7.7575,110.3975,0,4
7d5ef18e-f18e-9208-d966-1906b143455c,-7.7625,110.3975,0,4
7d6d63dc-69b2-4ac4-b052-f30ba094c72c,-7.7625,110.3625,0,10
7d8bdd8c-dd8c-e5fd-6a77-62967d8dc23a,-7.7525,110.3975,0,6
7d93b94d-201e-47bc-8b65-29481b16827a,-7.7475,110.3875,0,3
7d96b8da-5427-401b-a99a-a547d6c50ab5,-7.7475,110.3725,0,31
7db76a32-ef12-4143-a438-cd3c8e82c7de,-7.7575,110.3975,0,5
7dbf5f57-3e94-4c6b-be5a-043f13a0fc39,-7.7525,110.3725,0,8
7dc3f742-7b5e-4313-8d50-036e94f68db0,-7.7625,110.3975,0,5
7dccf02b-f02b-ff1f-39c9-977b13d7e689,-7.7525,110.3825,0,214
7ddd06c7-c335-4f72-87e0-88625ca0a40a,-7.7525,110.3625,0,19
7df6d8c0-d8c0-8c3d-7408-d67368808efe,-7.7625,110.4125,0,61
7dfc4223-4223-2172-9d2a-c81f1783b482,-7.7525,110.3875,0,2
7e03a439-a439-5867-435e-beb952fe9065,-7.7575,110.4125,0,114
7e0a2701-2701-ddbb-c7e6-a2cf7ccb76e2,-7.7625,110.3975,0,12
7e15ab6d-ab6d-d337-8abc-26f9a409237c,-7.7625,110.4075,0,35
7e29471e-d1c4-4b1c-a0c4-7242abc89362,-7.7575,110.3825,0,14
7e299400-9400-cbef-f725-539fd52df064,-7.7525,110.3675,0,6
7e2ae03b-1def-4834-8277-0c447b999199,-7.7475,110.3925,0,19
7e35690d-690d-2596-22c1-ec83df46a3f9,-7.7625,110.3675,0,2
7e51bba7-2c0d-44a1-b512-3e9ad7803cdc,-7.7575,110.4225,0,9
7e627de5-372a-48f6-a7bb-7bcb82811b2a,-7.7675,110.3775,0,5
7e640db6-b07a-4139-8ab4-bfcbf0b839a5,-7.7625,110.3875,0,5
7e7b65e1-d2be-42d8-a8fa-4eca4198a05a,-7.7525,110.3625,0,163
7e81cc7f-cc7f-d6bd-c3c2-79eaec5916b7,-7.7575,110.3975,0,42
7e86d57d-9b1d-403b-9557-d3c3b22713d8,-7.7675,110.3675,0,20
7e961675-1675-f880-c71c-54add47ddab7,-7.7625,110.3625,0,7
7e9ac560-145b-464d-a954-febc22453efb,-7.7625,110.3975,0,34
7ebc8c20-1e04-4640-bd5c-f10659ae5b14,-7.7625,110.4175,0,275
7ec1326d-8d9e-420f-9e26-e968598f60b2,-7.7625,110.3475,0,10
7ed8babf-03ae-44da-bd45-ac9653c44605,-7.7575,110.3925,0,4
7edcc13a-0613-490c-8d7d-a9f24121e8e7,-7.7575,110.3975,0,39
7ef8cb75-cb75-3ec9-dcc3-669063478be2,-7.7625,110.3625,0,11
7f0190bd-f915-4ef9-a550-ed9831c641d9,-7.7625,110.3975,0,17
7f32f23e-f23e-31bb-a89e-65a9e7826253,-7.7625,110.4125,0,27
7f343537-3537-d34f-6231-f0b9df70720b,-7.7525,110.3775,0,1
7f51995b-9224-40dc-8e8b-42bd58dbd050,-7.7575,110.3825,0,42
7f561752-1752-a66d-6a73-e60cc9c46dbc,-7.7575,110.3975,0,14
7f59b5ff-5d61-41a1-a56f-8dd16b358345,-7.7525,110.3925,0,7
7f5ae1ea-d44f-4b5f-859e-83a3eeb08189,-7.7475,110.3675,0,9
7f5c6873-9ff1-48c7-93b6-12c1bfb5cf22,-7.7575,110.3825,0,8
7f7b1891-1891-b90d-ab4a-02da9ea0c2a2,-7.7625,110.3825,0,10
7f7f8f03-8f03-c24f-153e-b7e32a0e3cbd,-7.7625,110.4075,0,15
7f8971f7-8326-479a-ba59-4b3b9efe44bc,-7.7575,110.3475,0,6
7f9047c2-47c2-4e0a-c1b5-cb3ee26ce9e1,-7.7425,110.3675,0,31
7f9371c1-0b05-4d33-b90c-9f017be8a761,-7.7625,110.3975,0,19
7f96e519-a79d-4bc0-a1be-e72f7376ab6b,-7.7675,110.4325,0,13
7fa8aaf3-aaf3-c0ee-d33d-0d5aa6a2170c,-7.7525,110.3725,0,11
7fac3c3e-534e-4f8b-8267-4a7e87e35f21,-7.7625,110.3925,0,6
7fc5f460-f460-9dbf-8597-52e40c4a8d25,-7.7575,110.4025,0,1
7fe8fe32-f13c-4842-9a85-eda1e455d482,-7.7525,110.4075,0,2
7fec7878-7878-4dad-9f48-9ebeab48189d,-7.7525,110.3725,0,6
7ff8f219-6b0e-4f42-b745-6c0ff4bcabb2,-7.7475,110.4175,0,10
8003b5b8-f4ed-4c62-832f-f1b758a42622,-7.7525,110.3675,0,3
800671ae-80c0-412d-89f5-63d3ec98cc1b,-7.7525,110.3475,0,44
800e1400-f8e9-4bf1-860a-e422f379b861,-7.7625,110.3675,0,21
800e66b1-a832-48c6-9e95-d4ed701bfdca,-7.7425,110.3575,0,169
8011cdd5-cdd5-f7f8-93d3-c30fb25001da,-7.7525,110.4175,0,9
801f913b-caf2-4b1c-9d6d-f23caaf8d091,-7.7575,110.3825,0,6
80238e75-8e75-cb4f-b058-8dd481e9a7cb,-7.7575,110.3975,0,17
805f14ae-374a-4c41-8cf0-124262d59b9d,-7.7575,110.3975,0,23
806a7287-7287-4849-6bde-85a7899cb0e9,-7.7575,110.3825,0,163
806dd56d-7bed-42c5-8685-4e6dbc4966ef,-7.7575,110.3925,0,10
80702ff0-bfad-4231-2fd5-3a5eaf7a0e69,-7.7575,110.4025,0,9
807c8d66-4bc8-4021-844b-80576861293b,-7.7575,110.3975,0,3
809b22b5-c9aa-430d-8249-31441871cf71,-7.7625,110.3625,0,396
80a12e92-4db8-46e6-bd60-8253bd3621ad,-7.7575,110.3975,0,6
80ac3598-3598-882e-a6ab-27d18cb6a799,-7.7575,110.3975,0,5
80ad81f2-d21b-4856-a967-801e05a70307,-7.7625,110.3975,0,5
80c45c7e-5c7e-0673-288d-a25d1573b80c,-7.7575,110.3975,0,87
80cb7307-9295-4880-9a27-41a58f1305f7,-7.7575,110.3875,0,156
80e73401-3401-395b-0397-5e146789f150,-7.7625,110.4075,0,178
80e9278c-278c-65d9-b049-7ace94a6075c,-7.7675,110.3625,0,135
80eb825f-825f-00ba-fb3c-e32e608d9cad,-7.7575,110.3975,0,15
8107896e-896e-b092-036c-374622327eb1,-7.7575,110.4025,0,32
81251a1d-5d29-4e41-8163-61c9fa18a346,-7.7525,110.3725,0,2
813295f6-cfaa-4e1b-b25e-de062e3c03e9,-7.7575,110.4025,0,10
8141dffb-5dc5-40ca-a7d9-273cd6e8b635,-7.7575,110.3675,0,28
815937ad-37ad-31ca-ce81-e7a6b9e33e1c,-7.7675,110.3775,0,54
815f82c5-08ff-4b0e-b250-6c03f16a03c9,-7.7575,110.4025,0,3
81730963-6487-43fe-bb68-701a5e9be606,-7.7475,110.3625,0,4
8174dc09-e9ec-480b-aebf-f52ec0b46dce,-7.7525,110.3625,0,22
8179b690-a62d-440c-8f03-39d3c44270dd,-7.7575,110.3975,0,8
818319b2-e4f3-45d2-2f39-6e4894bc07ca,-7.7575,110.3975,0,42
81a14cb9-af7d-4c7c-23dd-de533cbe3417,-7.7475,110.4025,0,9
81ad0ac5-923d-487e-82ca-d8a1515762d5,-7.7575,110.3825,0,14
81c36b6a-6b6a-1016-854d-e02f92d4c8cb,-7.7625,110.3925,0,12
81caefae-7773-461e-8f47-a52a05a853f7,-7.7525,110.3725,0,4
81ce607a-607a-71dc-eca4-b3353e5e9cbe,-7.7425,110.3725,0,7
81d4acc6-22cd-4c26-b0b0-be37a9d438be,-7.7575,110.3975,0,134
81d9fc46-a8c2-4661-b94f-96dc25088379,-7.7625,110.4075,0,3
81e51263-1263-b9e1-834a-918e2cded086,-7.7525,110.3625,0,38
81f1a89f-8e3c-4d13-a845-9c4ca59cabb0,-7.7525,110.3725,0,8
81f341b3-41b3-e207-2002-61bc55bfe249,-7.7525,110.3725,0,31
8209dc2f-91c2-4bf3-bf96-d1add2106b77,-7.7575,110.3875,0,6
820ab3b9-b3b9-96f3-3d03-7037ff129890,-7.7625,110.3675,0,24
82100324-edf4-4a91-23fc-ef8a93edba4c,-7.7475,110.3625,0,2
8218a3f2-6143-438e-997a-b87d7aa3b839,-7.7575,110.3975,0,10
82502a7d-0d10-4ad1-ae4c-05a496219362,-7.7575,110.3925,0,2
8257ee9e-ee9e-539e-dd79-df31294dc390,-7.7575,110.4025,0,5
82703472-1971-4e08-be43-9cb4a7eeb279,-7.7525,110.3725,0,2
827f37bf-37bf-8ec9-bc64-adba763a2dc6,-7.7475,110.3875,0,15
82868e2b-8e2b-c96e-5b2e-d51d22fc3460,-7.7675,110.3775,0,11
82a5dd50-1521-4ed7-a919-cf411a2ec49f,-7.7575,110.3775,0,7
82ab4dab-4dab-996c-7c53-5db0219da155,-7.7575,110.3825,0,14
82b53d72-6966-4e55-90db-e9bd5b2d3b1e,-7.7575,110.3825,0,15
82b91caf-1caf-0690-dabc-68d7108cf35f,-7.7525,110.3675,0,1
82bf4873-4873-e0c9-b228-35adcc9aab52,-7.7525,110.3725,0,12
82d17f41-78fd-4a9f-a46a-a333ca5160ca,-7.7525,110.3725,0,3
82d6cd23-0cd9-4a54-a067-492dd327e2cc,-7.7475,110.3875,0,35
82dc8d01-1f96-4474-a900-36c650929c0b,-7.7675,110.3925,0,579
82ead1cd-8ecc-4a88-b013-7292b7ef3402,-7.7525,110.3625,0,4
82fdc773-d3dd-48f8-2dc0-d212cc14bb86,-7.7475,110.3625,0,3
830683ec-83ec-2a09-1814-6bf8d597a47c,-7.7675,110.4125,0,12
83080fad-3a44-4124-835c-9034d13584dd,-7.7475,110.3625,0,26
830ed1b5-9a79-4558-97f3-822e435dafd4,-7.7625,110.3775,0,8
83183990-59bd-4451-a2a9-4871d9fb0ba9,-7.7625,110.4125,0,7
831f3e03-962c-44c6-aba6-8191f2eb2646,-7.7525,110.3725,0,5
833c47fc-42c4-4be1-97e5-1fe76372445f,-7.7575,110.3975,0,4
83738507-8d85-499f-9515-792868295e8a,-7.7575,110.3875,0,11
8398f59d-f59d-1e97-7b86-dbe04610569a,-7.7475,110.4125,0,3
83a1c2ab-c2ab-14e2-0930-9e4c7fe47ac8,-7.7675,110.3775,0,10
83a80f92-06b9-4b2d-b808-4e59772ac1b1,-7.7525,110.3725,0,4
83c69cbe-0172-4959-943e-696aa7bdb321,-7.7575,110.3975,0,22
83d14a7d-6ddf-45bc-b986-92669c4aae3c,-7.7625,110.3975,0,15
83ddeb7a-81d6-41fd-8ec8-1199d7bf7c00,-7.7625,110.3475,0,5
83df25c6-25c6-8199-bd53-6e97a36e95e8,-7.7475,110.3625,0,17
83e0e6aa-5257-427b-8360-1e506f0852a4,-7.7625,110.3925,0,17
83e86fad-e943-446f-b279-fe89519dbca3,-7.7675,110.4275,0,1
83fd7bb2-7bb2-a464-5fc9-65bd558270d6,-7.7525,110.3975,0,3
8406e4f3-1f97-4204-9b69-4e6e6dda86ed,-7.7525,110.3825,0,34
84079b78-9b78-bf02-e991-6492c91769fa,-7.7525,110.3675,0,6
84093153-aa20-4352-b76c-d4d2a1cf265a,-7.7625,110.4075,0,7
841b157d-699b-400a-997e-bb68f5a5643a,-7.7425,110.3475,0,12
8430b850-7811-43c6-bb17-d4750df72e71,-7.7575,110.3975,0,45
84379f33-b769-4c53-b1da-09c8e72028f0,-7.7475,110.3625,0,5
843f3d8a-f379-49e8-9108-835b122d1b09,-7.7625,110.3975,0,5
8440f318-f768-44dd-8523-b9e19ae6d9bb,-7.7425,110.3475,0,1
845ec67d-7b53-42fc-87be-a0e17352e66b,-7.7575,110.3825,0,12
849bc1f9-f35e-4a74-9c39-2f045a82ac16,-7.7575,110.4075,0,5
84ab931e-931e-5317-2fc1-af21975f38ef,-7.7625,110.3875,0,8
84cfa900-a900-df9a-8828-ea6306447e32,-7.7675,110.3775,0,30
84d3b8b3-c7cb-4a7a-9e61-db30d0042f5f,-7.7525,110.3725,0,34
84db6336-2721-4551-8146-618e1f902365,-7.7575,110.3975,0,25
84e79a39-9a39-304f-c236-f7c739259e48,-7.7675,110.4325,0,7
84f70df0-0df0-7975-5e54-277752f0bcc5,-7.7475,110.4175,0,16
8503f265-f265-ff7c-41f7-f6f320ebb894,-7.7575,110.4075,0,23
850628f6-28f6-efc5-4c23-6bf754a6eb74,-7.7625,110.4175,0,163
850ac9c1-2a8f-467a-b723-5fedae507f78,-7.7625,110.4175,0,9
8525ce2e-7ce0-41a8-a9d3-58409b4b999b,-7.7575,110.4025,0,823
8525e00c-6233-4baa-b511-46c7f7a2411a,-7.7625,110.4225,0,5
853a160a-fb80-4de2-b9c5-8daf1fa0bda0,-7.7525,110.3775,0,7
85560fde-514c-4541-809d-ba1229980015,-7.7625,110.4175,0,2
85587380-caa3-40d7-212f-1bd5e6e46d45,-7.7625,110.3825,0,51
856075ee-53a2-41c4-820e-b3cda9c61765,-7.7575,110.3975,0,36
8576c5f3-3335-4fa4-a3cf-e7b3f2e287d1,-7.7575,110.4025,0,11
8593e0e7-773a-4329-9fd6-fea99b2de4d9,-7.7625,110.3675,0,3
85b2f691-3fee-4555-80b6-90f3de48f79b,-7.7625,110.4225,0,12
85c38831-bb08-41f0-82c3-3d56d9e3f8a3,-7.7525,110.3625,0,29
85c3f767-e960-429e-b9bc-a899cd1c6926,-7.7625,110.4125,0,2
85d25cf6-dec0-4eee-b711-ddfc8bc65dab,-7.7575,110.3975,0,14
85e41b45-9b98-4fbe-80da-da361c98f1d9,-7.7475,110.3725,0,23
85e90a9d-3a2f-4238-aa57-f45c0dc7252b,-7.7575,110.3825,0,28
8608061c-600f-466e-ac0e-1b62bcff52de,-7.7625,110.4125,0,9
860c6df5-6df5-db0c-ddff-f3351fb2cd50,-7.7625,110.4225,0,4
861ab5d7-b5d7-a1d6-8ad1-6b547ef27af1,-7.7625,110.3925,0,137
8643578f-b836-4cf4-ba81-5fe060bb56d4,-7.7525,110.3725,0,51
864f06b6-496d-487a-ba40-6c057e87e8a1,-7.7475,110.3875,0,23
86589a9d-9a9d-b8b1-06a6-b32f7984dfac,-7.7525,110.3725,0,11
865b0be0-0be0-9e0d-a276-b985030bc6b7,-7.7625,110.4125,0,14
866d5f87-659b-4049-8d8a-318ccf718957,-7.7575,110.3925,0,666
8673fe10-9291-41ab-b1a6-d1ed617f3b49,-7.7475,110.3525,0,32
8679220c-9816-4c26-91c7-c0c8aab83bc3,-7.7525,110.4075,0,78
868017cd-fd4d-4340-bdd1-4c069b52e369,-7.7675,110.3925,0,39
868e84cc-84cc-37ea-ad67-b75dd5801ee3,-7.7575,110.3825,0,11
86a14f7c-4f7c-4c41-1ba2-ff2e776db31f,-7.7425,110.3725,0,20
86a29b04-f6e5-4d92-8ff8-c6434f2924f2,-7.7575,110.3825,0,6
86a7c5a9-c5a9-7c37-bf16-2bd1289d130b,-7.7425,110.3475,0,4
86b4edd8-c684-4a35-85bc-0a62e721772f,-7.7575,110.3975,0,6
86be5c0a-86c4-46a8-aa75-5fd593545e21,-7.7575,110.3975,0,6
86cab987-b987-593f-9fca-9fd152f967e8,-7.7425,110.3725,0,44
86cddbde-dbde-f130-a088-cd5292c54524,-7.7625,110.4325,0,35
86d7aa78-26ce-45d5-8919-f5f9cf3588e7,-7.7525,110.3825,0,3
86db17ee-12c7-4b50-b5b5-b1938b9a61bc,-7.7575,110.3975,0,17
86dfd51c-ec8f-44b3-b79e-0a6e859e34e3,-7.7575,110.3975,0,2
86e00a9a-0a9a-5789-316c-1fa85006748e,-7.7525,110.3825,0,5
86fa2d69-2d69-a3c6-66ea-eff5bf8050fd,-7.7575,110.4025,0,7
86feb279-30bd-4d1f-b7e5-78339eabaaa4,-7.7525,110.3675,0,2
870bba65-6ede-4c01-a9f5-ad7135374e42,-7.7575,110.3975,0,20
8710fa43-68a7-48b7-925f-1c984331216a,-7.7525,110.3725,0,4
87302511-2511-530d-edbc-934f34d53ec4,-7.7475,110.3625,0,3
87359d15-9d15-518e-1c72-13e9f8a7095a,-7.7625,110.4175,0,117
8745cdfc-cdfc-5629-8322-c725d62a1df0,-7.7575,110.4025,0,41
874841ec-6190-4622-8a6a-935662df08c0,-7.7625,110.4125,0,63
8748e97f-ccbc-4166-945b-7fa48e33f782,-7.7675,110.4275,0,34
875648d0-71d3-405b-8f22-da7cd03303d7,-7.7525,110.3775,0,3
87593610-fa64-4069-97f6-4ecc77fc6809,-7.7575,110.4025,0,3
8770031b-8aa8-4bbb-952f-ca0e1a20825b,-7.7525,110.3825,0,3
877da747-96e8-4576-270d-d5d02d7d1cc6,-7.7525,110.3825,0,17
878b886f-c117-4ce0-af19-706d426fc246,-7.7575,110.3925,0,3
8793fa36-fa36-e754-6933-7537736e392e,-7.7625,110.4125,0,4
879e2702-2702-0d70-9afc-529c18a3d631,-7.7475,110.3975,0,20
87a7d09d-2a5a-4739-a0ac-3c584f40ad6a,-7.7575,110.4025,0,19
87a9605d-3a8b-4a0a-b0c5-8afd2656e6e0,-7.7625,110.3625,0,59
